Dynasty Warriors: Gundam Reborn,PSV,2013,Action,Namco Bandai Games,0,0,0.13,0,0.13,,,,,,,null
Little Battlers eXperience: Wars,3DS,2013,Strategy,Level 5,0,0,0.13,0,0.13,,,,,,,null
DreamWorks Super Star Kartz,DS,2011,Racing,Activision,0.08,0.03,0,0.01,0.13,,,0,,Virtuos,E,null
Hour of Victory,X360,2007,Shooter,Midway Games,0.1,0.01,0,0.01,0.13,37,33,3,40,Nfusion,T,null
Indianapolis 500 Legends,Wii,2007,Racing,Destineer,0.12,0,0,0.01,0.13,47,10,6.7,7,Torus Games,E,null
NBA Ballers: Phenom,XB,2006,Sports,Midway Games,0.09,0.03,0,0,0.13,70,23,0,,Midway,E,null
Shimano Xtreme Fishing,Wii,2009,Sports,Mastiff,0.12,0,0,0.01,0.13,,,0,,eV Interactive,T,null
Crash Tag Team Racing,XB,2005,Racing,Vivendi Games,0.09,0.03,0,0,0.13,69,17,7.8,11,Radical Entertainment,E10+,null
Freedom Fighters,GC,2003,Shooter,Electronic Arts,0.1,0.03,0,0,0.13,83,15,7.8,12,Io Interactive,T,null
Yu Gi Oh! GX: Tag Force,PSP,2006,Strategy,Konami Digital Entertainment,0.09,0.02,0,0.02,0.13,,,,,,,null
NBA 2K17,PS3,2016,Sports,Take Two Interactive,0.06,0.04,0,0.02,0.13,,,2,8,2K Games,E,null
Mega Man X Collection,GC,2006,Misc,Capcom,0.1,0.03,0,0,0.13,75,23,9.2,12,Capcom,E,null
Left Brain Right Brain 2,DS,2008,Misc,Majesco Entertainment,0.12,0,0,0.01,0.13,51,4,0,,Kokolo Corporation,E,null
Detana TwinBee Yahho! Deluxe Pack,SAT,1995,Shooter,Konami Digital Entertainment,0,0,0.13,0,0.13,,,,,,,null
Last Ranker,PSP,2010,Role Playing,Capcom,0,0,0.13,0,0.13,,,,,,,null
Quantum Redshift,XB,2002,Racing,Microsoft Game Studios,0.09,0.03,0,0,0.13,70,21,8.1,15,Curly Monsters,T,null
The History Channel: Great Battles   Medieval,X360,2010,Strategy,Slitherine Software,0.08,0.04,0,0.01,0.13,,,,,,,null
Smash Court Tennis Pro Tournament 2,PS2,2004,Sports,Sony Computer Entertainment,0.06,0.05,0,0.02,0.13,74,41,9.1,12,Namco,E,null
Brothers in Arms: Double Time,Wii,2008,Shooter,Ubisoft,0.11,0,0,0.01,0.13,45,13,6.6,17,Gearbox Software,M,null
Legends of Wrestling II,XB,2002,Fighting,Acclaim Entertainment,0.09,0.03,0,0,0.13,62,14,0,,Acclaim,T,null
Power Pro Kun Pocket 13,DS,2010,Sports,Konami Digital Entertainment,0,0,0.13,0,0.13,,,,,,,null
Armed and Dangerous,XB,2003,Shooter,LucasArts,0.09,0.03,0,0,0.13,79,41,7.2,15,Planet Moon Studios,T,null
Football Manager 2012,PSP,2011,Sports,Sega,0,0.09,0,0.04,0.13,,,,,,,null
Project CARS,PC,2015,Racing,Slightly Mad Studios,0,0.12,0,0.01,0.13,83,48,7.1,418,Slightly Mad Studios,E,null
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009,Action,Ubisoft,0.12,0,0,0.01,0.13,36,8,4.8,4,Ubisoft,E10+,null
World Soccer Winning Eleven 2002,PS,2002,Sports,Konami Digital Entertainment,0,0,0.12,0.01,0.13,,,,,,,null
Actua Tennis,PS,1997,Sports,Gremlin Interactive Ltd,0.07,0.05,0,0.01,0.13,,,,,,,null
Monster Truck Madness,GBA,2003,Racing,THQ,0.09,0.03,0,0,0.12,75,10,0,,Tantalus Interactive,E,null
Resident Evil,PS3,2006,Action,Capcom,0,0,0.12,0,0.12,,,,,,,null
Sonic Jam,SAT,1997,Platform,Sega,0,0,0.12,0,0.12,,,,,,,null
Puella Magi Madoka Magica Portable,PSP,2012,Role Playing,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Peter Jacobsen's Golden Tee Golf,PS,2000,Sports,Infogrames,0.07,0.05,0,0.01,0.12,,,,,,,null
Space Bust A Move,DS,2008,Puzzle,Square Enix,0.1,0.02,0,0.01,0.12,71,20,0,,Taito Corporation,E,null
Avatar: The Last Airbender   Into the Inferno,DS,2008,Adventure,THQ,0.11,0.01,0,0.01,0.12,,,,,,,null
Deadpool,XOne,2015,Action,Activision,0.09,0.03,0,0.01,0.12,,,5.7,23,High Moon Studios,M,null
Disney's Atlantis: The Lost Empire,GBA,2001,Platform,THQ,0.09,0.03,0,0,0.12,,,0,,3d6 Games,E,null
Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,SAT,1998,Sports,Sega,0,0,0.12,0,0.12,,,,,,,null
Just Cause 2,PC,2010,Action,Square Enix,0,0.1,0,0.02,0.12,84,33,7.7,838,Avalanche Studios,M,null
Crush3D,3DS,2012,Platform,Sega,0.07,0.04,0,0.01,0.12,71,32,7.4,16,Zoe Mode,E10+,null
LEGO Marvel's Avengers,PSV,2016,Action,Warner Bros. Interactive Entertainment,0.02,0.07,0,0.03,0.12,,,6.6,13,TT Games,E10+,null
High Velocity: Mountain Racing Challenge,SAT,1995,Racing,Atlus,0,0,0.12,0,0.12,,,,,,,null
NeverDead,PS3,2012,Shooter,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.12,50,32,4.7,47,Rebellion,M,null
Capcom vs. SNK 2: Millionaire Fighting 2001,DC,2001,Fighting,Capcom,0,0,0.12,0,0.12,,,,,,,null
Criticom,PS,1996,Fighting,Vic Tokai,0.07,0.05,0,0.01,0.12,,,,,,,null
Mega Man X: Command Mission,GC,2004,Role Playing,Capcom,0.1,0.02,0,0,0.12,67,21,7.3,12,Capcom,E,null
Charm Girls Club: My Fashion Mall,DS,1990,Simulation,Unknown,0.12,0,0,0.01,0.12,,,0,,Electronic Arts,E,null
SCORE International Baja 1000: The Official Game,X360,2008,Racing,Activision,0.11,0.01,0,0.01,0.12,,,,,,,null
Deepak Chopra's Leela,Wii,2011,Misc,THQ,0.1,0.01,0,0.01,0.12,,,0,,Curious Pictures,E,null
Need for Speed: ProStreet,DS,2007,Racing,Electronic Arts,0.11,0.01,0,0.01,0.12,74,8,7.4,10,Exient Entertainment,E,null
DiRT Rally,XOne,2016,Racing,Codemasters,0.04,0.08,0,0.01,0.12,86,17,8,60,Codemasters,E,null
NHL 2K7,PS3,2006,Sports,Take Two Interactive,0.11,0,0,0.01,0.12,79,24,6.6,5,Kush Games,E10+,null
Go Play: Circus Star,Wii,2009,Action,Majesco Entertainment,0.12,0,0,0.01,0.12,,,0,,N Fusion Interactive Entertainment Corp.,E10+,null
Worms 3D,PS2,2003,Strategy,Sega,0.06,0.05,0,0.02,0.12,70,31,7.8,22,Team 17,T,null
Gladiator Begins,PSP,2010,Action,PQube,0.05,0.01,0.05,0.01,0.12,59,9,8,14,Acquire,M,null
Clock Tower: The First Fear,PS,1997,Adventure,Human Entertainment,0,0,0.12,0.01,0.12,,,,,,,null
Sleeping Dogs,PC,2012,Action,Square Enix ,0.06,0.05,0,0.01,0.12,81,23,8.2,1209,United Front Games,M,null
Kidou Senshi Gundam Seed Battle Destiny,PSV,2012,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Diner Dash: Sizzle & Serve,PSP,2007,Puzzle,Eidos Interactive,0.11,0,0,0.01,0.12,,,,,,,null
Impossible Mission,DS,2007,Platform,System 3 Arcade Software,0.11,0,0,0.01,0.12,61,8,4.8,6,System 3,E,null
Kilari: Na san  Mon Meilleur Ami,DS,2006,Simulation,Konami Digital Entertainment,0,0,0.12,0,0.12,,,,,,,null
Strikers 1945,PS,1998,Shooter,Midas Interactive Entertainment,0.07,0.05,0,0.01,0.12,63,5,8.2,6,Psikyo,E,null
Ochaken no Heya DS,DS,2006,Simulation,MTO,0,0,0.12,0,0.12,,,,,,,null
Fire ProWrestling S: 6Men Scramble,SAT,1996,Fighting,Human Entertainment,0,0,0.12,0,0.12,,,,,,,null
Galidor: Defenders of the Outer Dimension,GBA,2002,Action,Electronic Arts,0.09,0.03,0,0,0.12,53,5,0,,Tiertex Design Studios,E,null
Pryzm Chapter One: The Dark Unicorn,PS2,2002,Adventure,TDK Mediactive,0.06,0.05,0,0.02,0.12,59,8,5.2,6,Digital Illusions,T,null
Gundam Battle Royale,PSP,2006,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
F1 2016 (Codemasters),XOne,2016,Racing,Codemasters,0.03,0.08,0,0.01,0.12,,,,,,,null
Eat Lead: The Return of Matt Hazard,X360,2009,Shooter,D3Publisher,0.1,0.01,0,0.01,0.12,53,53,7,27,Vicious Cycle,T,null
Karaoke Revolution,X360,2009,Misc,Konami Digital Entertainment,0.12,0,0,0.01,0.12,62,5,0,,Blitz Games Studios,T,null
Zen Nippon Pro Wrestling: Ouja no Kon,PS,1999,Fighting,Human Entertainment,0,0,0.12,0.01,0.12,,,,,,,null
NASCAR 2005: Chase for the Cup,GC,2004,Racing,Electronic Arts,0.1,0.02,0,0,0.12,,,,,,,null
Are You Smarter than a 5th Grader? Game Time,X360,2009,Puzzle,THQ,0.12,0,0,0.01,0.12,,,1.3,9,ImaginEngine,E,null
Hisshou Pachinko*Pachi Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion   Shito  Futatabi,PS2,2008,Misc,D3Publisher,0,0,0.12,0,0.12,,,,,,,null
Guilty Gear X,PS2,2001,Fighting,Sammy Corporation,0.06,0.05,0,0.02,0.12,79,15,7.8,16,Arc System Works,T,null
Obscure: The Aftermath,Wii,2008,Action,Playlogic Game Factory,0.11,0,0,0.01,0.12,53,19,8.1,14,Hydravision,M,null
One Piece: Pirate Warriors 2,PSV,2013,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,3DS,2014,Misc,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
NHL 2002,GBA,2002,Sports,Electronic Arts,0.09,0.03,0,0,0.12,,,0,,BudCat,E,null
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,DS,2010,Role Playing,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Etrian Odyssey V,3DS,2016,Role Playing,Atlus,0,0,0.12,0,0.12,,,,,,,null
Disney's PK: Out of the Shadows,PS2,2002,Platform,Ubisoft,0.06,0.05,0,0.02,0.12,49,14,5,4,Ubisoft,E,null
Wild Earth: African Safari,Wii,2008,Simulation,Majesco Entertainment,0.1,0.02,0,0.01,0.12,60,7,0,,Super X Studios,E,null
Echo Night,PS,1998,Adventure,From Software,0.03,0.02,0.07,0.01,0.12,,,,,,,null
Wild ARMs 5 (jp sales),PS2,2006,Role Playing,505 Games,0,0,0.12,0,0.12,,,,,,,null
Record of Agarest War Zero,PS3,1990,Strategy,Ghostlight,0.09,0,0.03,0.01,0.12,50,8,6.7,37,Compile Heart,T,null
Colony Wars III: Red Sun,PS,2000,Simulation,Psygnosis,0.07,0.05,0,0.01,0.12,,,,,,,null
Magic: The Gathering   Battlemage,PS,1997,Strategy,Acclaim Entertainment,0.07,0.05,0,0.01,0.12,,,,,,,null
Rocksmith,PC,1990,Misc,Unknown,0.06,0.04,0,0.01,0.12,78,5,8.1,57,Ubisoft,T,null
Backyard Baseball '09,DS,2008,Sports,Atari,0.11,0,0,0.01,0.12,,,0,,Humongous Entertainment,E,null
James Bond 007: Legends,WiiU,2012,Shooter,Activision,0.06,0.05,0,0.01,0.12,,,,,,,null
Conception II: Children of the Seven Stars,3DS,2013,Role Playing,Screenlife,0.09,0,0.03,0.01,0.12,62,11,7.7,44,Spike,M,null
The King of Fighters '94,NG,1994,Fighting,SNK,0,0,0.12,0,0.12,,,,,,,null
DS Yamamura Misa Suspense: Maiko Kogiku   Kisha Katherine   Sougiya Isa Akashi   Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,DS,2008,Adventure,Tecmo Koei,0,0,0.12,0,0.12,,,,,,,null
All Kamen Rider: Rider Generation,DS,2011,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
The King of Fighters '98 Ultimate Match,PS2,2008,Fighting,Ignition Entertainment,0.04,0.03,0.03,0.01,0.12,,,,,,,null
Reader Rabbit Kindergarten,Wii,2010,Misc,Graffiti,0.12,0,0,0.01,0.12,,,0,,Graffiti Entertainment,E,null
Puzzle Quest: Challenge of the Warlords,PS2,2007,Puzzle,D3Publisher,0.06,0.05,0,0.02,0.12,78,11,7,6,Infinite Interactive,E10+,null
Chessmaster: The Art of Learning,PSP,2008,Misc,Ubisoft,0.11,0,0,0.01,0.12,64,4,8.4,18,Ubisoft,E,null
Guardian's Crusade,PS,1998,Role Playing,Activision,0.07,0.05,0,0.01,0.12,,,,,,,null
MotoGP 3   Official Game of MotoGP,PS2,2003,Racing,Namco Bandai Games,0.06,0.05,0,0.02,0.12,,,,,,,null
Lego Star Wars: The Force Awakens,3DS,2016,Action,Warner Bros. Interactive Entertainment,0.04,0.07,0.01,0.01,0.12,,,7.8,9,TT Games,E10+,null
Makai Kingdom: Chronicles of the Sacred Tome,PS2,2005,Role Playing,Tecmo Koei,0.06,0.05,0,0.02,0.12,77,41,7.3,12,Nippon Ichi Software,T,null
Lemony Snicket's A Series of Unfortunate Events,XB,2004,Platform,Activision,0.09,0.03,0,0,0.12,70,17,7.2,5,Activision,E,null
Gundam Breaker 3,PSV,2016,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Neopets Petpet Adventures: The Wand of Wishing,PSP,2006,Adventure,Sony Computer Entertainment,0.11,0,0,0.01,0.12,66,21,7.7,6,SCEA,E,null
The Ant Bully,GC,2006,Platform,Midway Games,0.09,0.02,0,0,0.12,51,8,0,,Artificial Mind and Movement,E10+,null
M&M's Kart Racing,DS,2008,Racing,Zoo Digital Publishing,0.11,0,0,0.01,0.12,,,,,,,null
Bomberman Party Edition,PS,1998,Puzzle,Virgin Interactive,0.07,0.05,0,0.01,0.12,79,6,8.3,6,Metro,E,null
Ice Age: Dawn of the Dinosaurs,X360,2009,Action,Activision,0.09,0.02,0,0.01,0.12,68,28,7.5,6,Activision,E10+,null
SingStar Vol. 3,PS3,2008,Misc,Sony Computer Entertainment,0,0.1,0,0.03,0.12,,,,,,,null
Star Trek: Conquest,Wii,2007,Strategy,Bethesda Softworks,0.11,0.01,0,0.01,0.12,49,18,4.9,11,4J Studios,E,null
My Fitness Coach: Club,PS3,2011,Sports,Ubisoft,0,0.1,0,0.02,0.12,,,,,,,null
Major League Baseball 2K8 Fantasy All Stars,DS,2008,Sports,Take Two Interactive,0.11,0,0,0.01,0.12,59,8,7,6,Deep Fried Entertainment,E,null
Eyeshield 21: Max Devil Power,DS,2006,Role Playing,Nintendo,0,0,0.12,0,0.12,,,,,,,null
Summon Night 3,PSP,2012,Role Playing,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
O.D.T.: Escape... Or Die Trying,PS,1997,Adventure,Psygnosis,0.07,0.05,0,0.01,0.12,,,,,,,null
Madden NFL 06,DS,2005,Sports,Electronic Arts,0.11,0,0,0.01,0.12,66,9,6.3,12,Exient Entertainment,E,null
Rango: The Video Game,Wii,2011,Action,Electronic Arts,0.07,0.04,0,0.01,0.12,52,8,0,,Behaviour Interactive,E10+,null
Break 'Em All,DS,2005,Puzzle,D3Publisher,0.11,0,0,0.01,0.12,68,22,0,,Warashi,E,null
Super Robot Wars OG Saga: Masou Kishin II   Revelation of Evil God,PSP,1990,Strategy,???,0,0,0.12,0,0.12,,,,,,,null
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,PSP,2007,Shooter,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
San Goku Shi V,SAT,1996,Strategy,Tecmo Koei,0,0,0.12,0,0.12,,,,,,,null
Red Faction II,XB,2003,Shooter,THQ,0.09,0.03,0,0,0.12,74,20,5.8,11,Outrage Games,M,null
Go! Sudoku,PSP,2005,Puzzle,Sony Computer Entertainment,0.11,0,0,0.01,0.12,,,,,,,null
Daikaijyuu Monogatari II,SNES,1996,Role Playing,Hudson Soft,0,0,0.12,0,0.12,,,,,,,null
Rock Band Track Pack Volume 2,PS2,2008,Misc,MTV Games,0.06,0.05,0,0.02,0.12,,,0,,Harmonix Music Systems,T,null
Voodoo Vince,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0,0,0.12,73,38,8.4,22,Beep Industries,T,null
Disney Sing It: Party Hits,PS3,2010,Misc,Disney Interactive Studios,0.1,0.01,0,0.01,0.12,,,0,,Disney Interactive Studios,E,null
Gundam Memories: Tatakai no Kioku,PSP,2011,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Everybody Dance,PS3,2011,Misc,Sony Computer Entertainment,0.11,0,0,0.01,0.12,66,5,6.8,8,SCEE,T,null
Kaijuu Busters,DS,2009,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Blackwater,X360,2011,Shooter,505 Games,0.09,0.02,0,0.01,0.12,37,12,4.5,14,Zombie Studios,T,null
Tom Clancy's Ghost Recon,Wii,2010,Shooter,Ubisoft,0.1,0.01,0,0.01,0.12,46,21,6.8,8,Next Level Games,T,null
Ferrari Challenge Trofeo Pirelli,PS2,2008,Racing,System 3 Arcade Software,0.06,0.05,0,0.02,0.12,,,7,6,Eutechnyx,E,null
Moshi Monsters: Katsuma Unleashed,DS,2013,Action,Activision,0,0.11,0,0.01,0.12,,,0,,Black Lantern Studios,E,null
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,SAT,1995,Misc,Sega,0,0,0.12,0,0.12,,,,,,,null
Chase: Hollywood Stunt Driver,XB,2002,Racing,BAM! Entertainment,0.09,0.03,0,0,0.12,60,14,7.4,5,I Imagine,T,null
Mobile Suit Gundam Side Story: Missing Link,PS3,2014,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Thor: God of Thunder,DS,2011,Action,Sega,0.08,0.03,0,0.01,0.12,64,18,7.2,9,WayForward,E10+,null
The X Files: Resist or Serve,PS2,2004,Adventure,Vivendi Games,0.06,0.05,0,0.02,0.12,67,31,8.4,8,Black Ops Entertainment,M,null
Touch My Katamari ,PSV,2011,Puzzle,Namco Bandai Games,0.07,0.03,0,0.02,0.12,69,41,7.4,51,Bandai Namco Games,E10+,null
PixelJunk Monsters Deluxe,PSP,2010,Strategy,Sony Computer Entertainment,0.11,0,0,0.01,0.12,86,27,7.9,32,Q Games,E,null
Saru! Get You! Million Monkeys,PS2,1990,Platform,Unknown,0,0,0.12,0,0.12,,,,,,,null
Legend of the Guardians: The Owls of Ga'Hoole,DS,2010,Action,Warner Bros. Interactive Entertainment,0.11,0.01,0,0.01,0.12,33,5,0,,Tantatus,E10+,null
Ben 10 Galactic Racing,Wii,2011,Racing,D3Publisher,0.08,0.03,0,0.01,0.12,,,0,,Monkey Bar Games,E,null
Curious George,PS2,2006,Action,Namco Bandai Games,0.06,0.05,0,0.02,0.12,53,13,7.7,6,Monkey Bar Games,E,null
Killer is Dead,X360,2013,Action,Deep Silver,0.08,0.02,0.01,0.01,0.12,64,38,7.2,144,Grasshopper Manufacture,M,null
Don Bradman Cricket 14,PS4,2015,Sports,Tru Blu Entertainment,0.01,0.09,0,0.02,0.12,76,4,7.4,19,Big Ant Studios,E,null
Megamind: Ultimate Showdown,X360,2010,Action,THQ,0.07,0.04,0,0.01,0.12,33,7,4.3,6,THQ Australia,E10+,null
Zathura,PS2,2005,Adventure,Take Two Interactive,0.06,0.05,0,0.02,0.12,43,16,2,5,High Voltage Software,E10+,null
Medarot DS: Kabuto / Kuwagata Ver.,DS,2010,Role Playing,Rocket Company,0,0,0.12,0,0.12,,,,,,,null
Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015,Role Playing,Tecmo Koei,0.03,0.02,0.06,0.01,0.12,75,32,8.1,47,Gust,,null
Mytran Wars,PSP,2009,Strategy,Deep Silver,0.08,0.02,0,0.02,0.12,68,16,8.8,4,Stormregion,T,null
Making History: The Great War,PSP,2010,Strategy,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
NCIS,PS3,2011,Adventure,Ubisoft,0.07,0.04,0,0.02,0.12,50,4,4,4,Ubisoft,T,null
Undead Knights,PSP,2009,Action,Ubisoft Annecy,0.05,0,0.06,0.01,0.12,63,27,8,13,Now Production,M,null
Ninja Reflex,Wii,2008,Action,Electronic Arts,0.11,0,0,0.01,0.12,49,26,6,11,Sanzaru Games,E10+,null
Cel Damage,XB,2001,Racing,Electronic Arts,0.09,0.03,0,0,0.12,65,24,8.4,7,Pseudo Interactive,T,null
Lovely Lisa,DS,2007,Simulation,DHM Interactive,0.11,0,0,0.01,0.12,,,0,,Takara Tomy,E,null
Dance Paradise,X360,2010,Misc,Mindscape,0.1,0.01,0,0.01,0.12,59,11,0,,Mindscape Inc.  Mindscape,T,null
SSX 3,GBA,2003,Sports,Electronic Arts,0.09,0.03,0,0,0.12,63,14,0,,Visual Impact,E,null
Sword Art Online: Hollow Fragment,PS4,2015,Role Playing,Namco Bandai Games,0,0.1,0,0.02,0.12,,,,,,,null
Supremacy MMA,PS3,2011,Fighting,505 Games,0.07,0.03,0,0.02,0.12,47,17,6.5,4,Kung Fu Factory,M,null
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,DS,2007,Misc,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
The God of War Trilogy,PS3,2010,Action,Sony Computer Entertainment,0,0.07,0.03,0.02,0.12,,,,,,,null
Lunar: Dragon Song,DS,2005,Role Playing,Rising Star Games,0.11,0,0,0.01,0.12,59,30,6.2,17,Game Arts  Japan Art Media (JAM),E10+,null
Breakdown,XB,2004,Adventure,Electronic Arts,0.09,0.03,0,0,0.12,71,62,8.2,17,Namco,M,null
Rush,PSP,2006,Racing,Midway Games,0.11,0,0,0.01,0.12,55,12,0,,Midway Studios   Newcastle,T,null
Ecco the Dolphin,GEN,1992,Adventure,Sega,0,0,0.12,0,0.12,,,,,,,null
Solitaire & Mahjong,Wii,2009,Puzzle,Crave Entertainment,0.11,0,0,0.01,0.12,,,,,,,null
Venetica,PS3,2010,Role Playing,DTP Entertainment,0.07,0.03,0,0.01,0.12,47,14,6.5,6,Deck 13,T,null
Looney Tunes: Sheep Raider,PS,2001,Platform,Infogrames,0.07,0.05,0,0.01,0.12,72,12,8.8,25,Infogrames,E,null
Horse Life,DS,2007,Simulation,Game Life,0.09,0.02,0,0.01,0.12,68,9,0,,Neko Entertainment,E,null
Geometry Wars: Galaxies,Wii,2007,Shooter,Vivendi Games,0.11,0,0,0.01,0.12,80,55,8.2,26,Kuju Entertainment,E,null
Robinson: The Journey,PS4,2016,Action,Crytek,0.06,0.03,0,0.02,0.12,65,40,6.9,62,Crytek,,null
Conduit 2,Wii,2011,Shooter,Sega,0.07,0.04,0,0.01,0.12,64,51,7.6,60,High Voltage Software,T,null
Harvest Moon 2 GBC,GB,1999,Simulation,Ubisoft,0,0,0.12,0,0.12,,,,,,,null
Zenses: Rainforest,DS,2008,Puzzle,Game Factory,0.1,0.01,0,0.01,0.12,59,4,0,,Shin'en,E,null
Backyard Baseball '10,DS,2009,Sports,Atari,0.11,0,0,0.01,0.12,,,0,,Mistic Software,E,null
Rise of the Tomb Raider,PC,2016,Adventure,Square Enix,0,0.11,0,0.01,0.12,86,45,7.9,915,Crystal Dynamics  Nixxes Software,M,null
The Lord of the Rings: Aragorn's Quest,PSP,2010,Action,Warner Bros. Interactive Entertainment,0.07,0.02,0,0.02,0.12,,,0,,TT Fusion,E10+,null
X2: Wolverine's Revenge,GC,2003,Platform,Activision,0.09,0.02,0,0,0.12,62,21,6.6,8,GenePool,T,null
Cabela's Dangerous Hunts 2011,DS,2010,Sports,Activision,0.11,0,0,0.01,0.12,,,0,,Activision,T,null
Hatsune Miku: Project Diva X,PSV,2016,Misc,Sega,0.01,0,0.1,0,0.12,83,5,8,22,Sega,T,null
Deadliest Catch: Sea of Chaos,Wii,2010,Sports,Crave Entertainment,0.11,0,0,0.01,0.12,,,0,,Crave,E10+,null
McDROID,Wii,2011,Strategy,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
Destiny: The Collection,XOne,2016,Shooter,Activision,0.05,0.06,0,0.01,0.12,,,0,,Bungie,T,null
Lego Star Wars: The Force Awakens,X360,2016,Action,Warner Bros. Interactive Entertainment,0.05,0.06,0,0.01,0.12,,,6.9,7,TT Games,E10+,null
Gallop Racer 2000,PS,2000,Sports,Tecmo Koei,0,0,0.11,0.01,0.12,,,,,,,null
Showdown: Legends of Wrestling,XB,2004,Fighting,Acclaim Entertainment,0.09,0.03,0,0,0.12,57,33,0,,Acclaim,T,null
Godzilla Unleashed: Double Smash,DS,2007,Action,Atari,0.11,0,0,0.01,0.12,28,18,4.9,8,Santa Cruz Games,E,null
My Farm Around the World,DS,2008,Simulation,Atari,0.11,0,0,0.01,0.12,,,0,,BIP Games,E,null
Macross Triangle Frontier,PSP,2011,Action,Namco Bandai Games,0,0,0.12,0,0.12,,,,,,,null
SpongeBob's Surf & Skate Roadtrip,DS,2011,Action,THQ,0.1,0.01,0,0.01,0.12,,,,,,,null
Farming Simulator 17,XOne,2016,Simulation,Focus Home Interactive,0.04,0.07,0,0.01,0.12,65,9,0,,Giants Software,E,null
Dishonored 2,PC,2016,Action,Bethesda Softworks,0.04,0.07,0,0.01,0.12,86,37,6,383,Arkane Studios,M,null
NASCAR Unleashed,X360,2011,Racing,Activision,0.11,0,0,0.01,0.12,,,0,,Firebrand Games,E,null
The Smurfs 2,X360,2013,Platform,Ubisoft,0.03,0.08,0,0.01,0.12,,,5.4,14,WayForward,E,null
Street Hoops,GC,1990,Sports,Unknown,0.09,0.02,0,0,0.12,56,9,7.3,7,Black Ops Entertainment,T,null
Backyard Sports Football: Rookie Rush,Wii,2010,Sports,Atari,0.11,0,0,0.01,0.12,,,,,,,null
Transformers: War for Cybertron    Decepticons,DS,2010,Action,Activision,0.11,0.01,0,0.01,0.12,,,,,,,null
Rocket: Robot on Wheels,N64,1999,Platform,Ubisoft,0.1,0.02,0,0,0.12,,,,,,,null
Densha De Go! 64,N64,1999,Simulation,Taito,0,0,0.05,0.07,0.12,,,,,,,null
NFL QB Club 2001,N64,2000,Sports,Acclaim Entertainment,0.11,0.01,0,0,0.12,,,,,,,null
Earthworm Jim 3D,N64,1999,Platform,Interplay,0.1,0.02,0,0,0.12,,,,,,,null
NPPL: Championship Paintball 2009,X360,2008,Shooter,Activision Value,0.1,0.01,0,0.01,0.12,44,9,7.3,9,FUN Labs,E10+,null
Shin Megami Tensei: Devil Survivor 2,3DS,2015,Role Playing,Atlus,0,0.02,0.09,0,0.12,,,,,,,null
Atelier Annie: Alchemists of Sera Island,DS,2009,Role Playing,Gust,0.08,0,0.03,0.01,0.12,70,11,6.7,15,Gust,E10+,null
WRC: FIA World Rally Championship,X360,1990,Racing,Black Bean Games,0,0.1,0,0.02,0.12,66,24,6,4,Milestone S.r.l,E10+,null
PBR: Out of the Chute,Wii,2008,Sports,Crave Entertainment,0.11,0,0,0.01,0.12,,,,,,,null
WWE SmackDown vs Raw 2008,DS,2007,Fighting,THQ,0.11,0,0,0.01,0.12,61,12,6.6,13,Amaze Entertainment,T,null
Godzilla: Destroy All Monsters Melee,XB,1990,Fighting,Unknown,0.09,0.03,0,0,0.12,71,20,6.8,8,Pipeworks Software  Inc.,T,null
College Hoops 2K6,X360,2006,Sports,Take Two Interactive,0.11,0,0,0.01,0.12,70,17,7.3,11,2K Sports,E,null
Sega Soccer Slam,PS2,2002,Sports,Sega,0.06,0.05,0,0.02,0.12,66,9,0,,Black Box,E,null
Dragon Quest Builders: Revive Alefgard,PS3,2016,Role Playing,Square Enix,0,0,0.12,0,0.12,,,,,,,null
